Product_Id,Product_Category,Product_Cost,Product_Name,Recomsale_Price,Serving_Size,Source_System,EFF_START_DTTM,EFF_END_DTTM,CURR_IND,LOAD_DTTM
4320,Espresso Beverages,5.00,Iced White Chocolate Mocha,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4319,Espresso Beverages,3.00,Iced Vanilla Latte,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4318,Espresso Beverages,3.00,Iced Vanilla Latte,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4317,Espresso Beverages,3.00,Iced Vanilla Latte,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4316,Espresso Beverages,2.00,Iced Vanilla Bean Coconutmilk Latte,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4315,Espresso Beverages,2.00,Iced Vanilla Bean Coconutmilk Latte,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4314,Espresso Beverages,2.00,Iced Vanilla Bean Coconutmilk Latte,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4313,Espresso Beverages,1.00,Iced Blonde Vanilla Latte,1.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4312,Espresso Beverages,1.00,Iced Blonde Vanilla Latte,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4311,Espresso Beverages,1.00,Iced Blonde Vanilla Latte,2.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4310,Espresso Beverages,2.00,Iced Blonde Flat White,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4309,Espresso Beverages,2.00,Iced Blonde Flat White,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4308,Espresso Beverages,1.00,Iced Blonde Flat White,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4307,Espresso Beverages,2.00,Iced Blonde Cinnamon Cloud Macchiato,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4306,Espresso Beverages,2.00,Iced Blonde Cinnamon Cloud Macchiato,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4305,Espresso Beverages,2.00,Iced Blonde Cinnamon Cloud Macchiato,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4304,Espresso Beverages,2.00,Iced Blonde Caramel Cloud Macchiato,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4303,Espresso Beverages,2.00,Iced Blonde Caramel Cloud Macchiato,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4302,Espresso Beverages,2.00,Iced Blonde Caramel Cloud Macchiato,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4301,Espresso Beverages,6.00,Iced Blonde Caffe Latte,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4300,Espresso Beverages,6.00,Iced Blonde Caffe Latte,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
43,Cold Brew,7.00,Online: Vanilla Sweet Cream Cold Brew,7.20,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4299,Espresso Beverages,5.00,Iced Blonde Caffe Latte,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4298,Espresso Beverages,5.00,Iced Blonde Caffe Americano,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4297,Espresso Beverages,6.00,Iced Blonde Caffe Americano,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4296,Espresso Beverages,5.00,Iced Blonde Caffe Americano,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4295,Espresso Beverages,4.00,Iced Blonde  Vanilla Bean Coconutmilk Latte,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4294,Espresso Beverages,4.00,Iced Blonde  Vanilla Bean Coconutmilk Latte,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4293,Espresso Beverages,4.00,Iced Blonde  Vanilla Bean Coconutmilk Latte,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4292,Espresso Beverages,7.00,Iced Skinny Mocha,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4291,Espresso Beverages,7.00,Iced Skinny Mocha,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4290,Espresso Beverages,6.00,Iced Skinny Mocha,9.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4289,Espresso Beverages,3.00,Iced Skinny Cinnamon Dolce Latte,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4288,Espresso Beverages,3.00,Iced Skinny Cinnamon Dolce Latte,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4287,Espresso Beverages,3.00,Iced Skinny Cinnamon Dolce Latte,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4286,Espresso Beverages,5.00,Iced Latte Macchiato,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4285,Espresso Beverages,5.00,Iced Latte Macchiato,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4284,Espresso Beverages,5.00,Iced Latte Macchiato,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4283,Espresso Beverages,3.00,Iced Cinnamon Dolce Latte,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4282,Espresso Beverages,3.00,Iced Cinnamon Dolce Latte,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4281,Espresso Beverages,3.00,Iced Cinnamon Dolce Latte,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4280,Espresso Beverages,5.00,Iced Cinnamon Cloud Macchiato,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4279,Espresso Beverages,5.00,Iced Cinnamon Cloud Macchiato,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4278,Espresso Beverages,4.00,Iced Cinnamon Cloud Macchiato,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4277,Espresso Beverages,6.00,Iced Caramel Macchiato,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4276,Espresso Beverages,6.00,Iced Caramel Macchiato,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4275,Espresso Beverages,6.00,Iced Caramel Macchiato,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4274,Espresso Beverages,6.00,Iced Caramel Cloud Macchiato,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4273,Espresso Beverages,6.00,Iced Caramel Cloud Macchiato,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4272,Espresso Beverages,6.00,Iced Caramel Cloud Macchiato,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4271,Espresso Beverages,1.00,Iced Cappuccino with Cold Foam,1.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4270,Espresso Beverages,1.00,Iced Cappuccino with Cold Foam,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4269,Espresso Beverages,1.00,Iced Cappuccino with Cold Foam,2.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4268,Espresso Beverages,6.00,Iced Caffe Mocha,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4267,Espresso Beverages,7.00,Iced Caffe Mocha,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4266,Espresso Beverages,6.00,Iced Caffe Mocha,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4265,Espresso Beverages,2.00,Iced Caffe Latte,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4264,Espresso Beverages,2.00,Iced Caffe Latte,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4263,Espresso Beverages,2.00,Iced Caffe Latte,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4262,Espresso Beverages,2.00,Iced Caffe Americano,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4261,Espresso Beverages,2.00,Iced Caffe Americano,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4260,Espresso Beverages,2.00,Iced Caffe Americano,4.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4259,Espresso Beverages,4.00,Flat White,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4258,Espresso Beverages,4.00,Flat White,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4257,Espresso Beverages,4.00,Flat White,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4256,Espresso Beverages,7.00,Espresso Macchiato,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4255,Espresso Beverages,7.00,Espresso Macchiato,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4254,Espresso Beverages,7.00,Espresso Macchiato,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4253,Espresso Beverages,2.00,Espresso Con Panna,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4252,Espresso Beverages,3.00,Espresso Con Panna,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4251,Espresso Beverages,2.00,Espresso Con Panna,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4250,Espresso Beverages,3.00,Espresso,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4249,Espresso Beverages,3.00,Espresso,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4248,Espresso Beverages,2.00,Espresso,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4247,Espresso Beverages,6.00,Cinnamon Dolce Latte,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4246,Espresso Beverages,6.00,Cinnamon Dolce Latte,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4245,Espresso Beverages,5.00,Cinnamon Dolce Latte,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4244,Espresso Beverages,5.00,Cinnamon Cloud Macchiato,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4243,Espresso Beverages,5.00,Cinnamon Cloud Macchiato,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4242,Espresso Beverages,5.00,Cinnamon Cloud Macchiato,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4241,Espresso Beverages,4.00,Caramel Macchiato,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4240,Espresso Beverages,5.00,Caramel Macchiato,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4239,Espresso Beverages,4.00,Caramel Macchiato,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4238,Espresso Beverages,2.00,Caramel Cloud Macchiato,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4237,Espresso Beverages,2.00,Caramel Cloud Macchiato,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4236,Espresso Beverages,2.00,Caramel Cloud Macchiato,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4235,Espresso Beverages,6.00,Cappuccino,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4234,Espresso Beverages,6.00,Cappuccino,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4233,Espresso Beverages,6.00,Cappuccino,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4232,Espresso Beverages,5.00,Caffe Mocha,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4231,Espresso Beverages,5.00,Caffe Mocha,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4230,Espresso Beverages,5.00,Caffe Mocha,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4229,Espresso Beverages,6.00,Caffe Latte,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4228,Espresso Beverages,6.00,Caffe Latte,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4227,Espresso Beverages,6.00,Caffe Latte,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4226,Espresso Beverages,6.00,Caffe Americano,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4225,Espresso Beverages,6.00,Caffe Americano,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4224,Espresso Beverages,6.00,Caffe Americano,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4223,Hot Brew,6.00,Vanilla Sweet Cream Cold Brew,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4222,Hot Brew,6.00,Vanilla Sweet Cream Cold Brew,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4221,Hot Brew,6.00,Vanilla Sweet Cream Cold Brew,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4220,Hot Brew,7.00,Cold Brew Coffee with Milk,8.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4219,Hot Brew,7.00,Cold Brew Coffee with Milk,8.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4218,Hot Brew,7.00,Cold Brew Coffee with Milk,9.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4217,Hot Brew,4.00,Cold Brew Coffee,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4216,Hot Brew,4.00,Cold Brew Coffee,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4215,Hot Brew,4.00,Cold Brew Coffee,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4214,Hot Brew,7.00,Pike Place Roast,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4213,Hot Brew,7.00,Pike Place Roast,8.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4212,Hot Brew,7.00,Pike Place Roast,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4211,Hot Brew,7.00,Nitro Cold Brew with Sweet Cream,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4210,Hot Brew,7.00,Nitro Cold Brew with Sweet Cream,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4209,Hot Brew,6.00,Nitro Cold Brew with Sweet Cream,9.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4208,Hot Brew,7.00,Nitro Cold Brew with Cascara Cold Foam,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4207,Hot Brew,7.00,Nitro Cold Brew with Cascara Cold Foam,8.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4206,Hot Brew,7.00,Nitro Cold Brew with Cascara Cold Foam,9.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4205,Hot Brew,2.00,Nitro Cold Brew,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4204,Hot Brew,2.00,Nitro Cold Brew,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4203,Hot Brew,2.00,Nitro Cold Brew,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4202,Hot Brew,1.00,Iced Coffee with Milk,1.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4201,Hot Brew,1.00,Iced Coffee with Milk,1.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4200,Hot Brew,1.00,Iced Coffee with Milk,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
42,Cold Brew,7.00,Online: Cold Brew Coffee with Milk,6.30,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4199,Hot Brew,2.00,Iced Coffee,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4198,Hot Brew,3.00,Iced Coffee,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4197,Hot Brew,2.00,Iced Coffee,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4196,Hot Brew,3.00,Featured Dark Roast,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4195,Hot Brew,3.00,Featured Dark Roast,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4194,Hot Brew,3.00,Featured Dark Roast,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4193,Hot Brew,1.00,Decaf Pike Place Roast,1.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4192,Hot Brew,1.00,Decaf Pike Place Roast,1.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4191,Hot Brew,1.00,Decaf Pike Place Roast,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4190,Hot Brew,2.00,Cold Brew with Salted Cream Cold Foam,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4189,Hot Brew,3.00,Cold Brew with Salted Cream Cold Foam,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4188,Hot Brew,2.00,Cold Brew with Salted Cream Cold Foam,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4187,Hot Brew,5.00,Cold Brew with Cold Foam,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4186,Hot Brew,5.00,Cold Brew with Cold Foam,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4185,Hot Brew,5.00,Cold Brew with Cold Foam,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4184,Hot Brew,3.00,Cold Brew with Cascara Cold Foam,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4183,Hot Brew,3.00,Cold Brew with Cascara Cold Foam,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4182,Hot Brew,2.00,Cold Brew with Cascara Cold Foam,4.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4181,Hot Brew,7.00,Coffee Traveler,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4180,Hot Brew,7.00,Coffee Traveler,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4179,Hot Brew,7.00,Coffee Traveler,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4178,Hot Brew,3.00,Clover Brewed Coffee,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4177,Hot Brew,4.00,Clover Brewed Coffee,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4176,Hot Brew,3.00,Clover Brewed Coffee,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4175,Hot Brew,1.00,Caff? Misto,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4174,Hot Brew,2.00,Caff? Misto,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4173,Hot Brew,1.00,Caff? Misto,4.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4172,Hot Brew,1.00,Blonde Roast,1.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4171,Hot Brew,1.00,Blonde Roast,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4170,Hot Brew,1.00,Blonde Roast,2.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4169,Bottled Drinks,1.96,Teavana Pineapple Berry Iced Tea,3.62,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4168,Bottled Drinks,3.10,Teavana Peach Green Tea,5.89,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4167,Bottled Drinks,3.08,Teavana Mango Black Tea,5.42,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4166,Bottled Drinks,3.54,Iced Latte - Pumpkin Spice Latte,5.36,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4165,Bottled Drinks,1.95,Iced Coffee Unsweetened,5.32,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4164,Bottled Drinks,1.58,Iced Coffee Light Sweetened,5.01,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4163,Bottled Drinks,6.78,Iced Coffee Caramel,8.90,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4162,Bottled Drinks,7.31,Doubleshot Protein Vanilla,8.51,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4161,Bottled Drinks,3.09,Doubleshot Protein Dark Chocolate,5.73,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4160,Bottled Drinks,4.58,Bottled Vanilla Frappuccino Coffee Drink,5.77,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
